"StimID","ItemID","Subject","ItemGrade","PoolGrade","Claim","Target","UseTarget","BlueprintTarget","DOK","AsmtType","ItemType","IRT_A","IRT_B","IRT_C","IRT_Step1","IRT_Step2","IRT_Step3","IRT_Step4","IRT_Step5","IRT_Step6","IRT_Step7","IRT_Step8","Braille","EnemyItem","ExtPool","ShortAnswer","FullWrite","Passage","WriteRevise","Claim2cat","StimMax","StimMin","SpaErrors"
831,"30237","ELA",8,8,3,"4","4","4",3,"CAT","mc",0.25174,1.16842,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
831,"30235","ELA",8,8,3,"4","4","4",3,"CAT","ms",0.70392,1.18024,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
832,"30241","ELA",8,8,3,"4","4","4",3,"CAT","mc",0.29222,2.14234,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
832,"35977","ELA",8,8,3,"4","4","4",2,"CAT","mc",0.58102,-0.35475,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
833,"30247","ELA",8,8,3,"4","4","4",2,"CAT","mc",0.18833,1.28012,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
833,"30245","ELA",8,8,3,"4","4","4",1,"CAT","mc",0.62236,0.86879,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
833,"30251","ELA",8,8,3,"4","4","4",3,"CAT","ms",0.3385,3.71038,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
833,"30249","ELA",8,8,3,"4","4","4",3,"CAT","EBSR",0.53785,1.2761,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
834,"30259","ELA",8,8,3,"4","4","4",2,"CAT","mc",0.72406,0.74608,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
834,"30255","ELA",8,8,3,"4","4","4",3,"CAT","EBSR",0.4991,3.32365,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
838,"30285","ELA",8,8,3,"4","4","4",1,"CAT","mc",0.36999,-1.27747,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
838,"31098","ELA",8,8,3,"4","4","4",3,"CAT","mc",0.68681,-0.47415,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
839,"35768","ELA",11,11,3,"4","4","4",2,"CAT","ms",0.63989,1.20474,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
839,"30299","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.37144,0.75614,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
839,"30301","ELA",11,11,3,"4","4","4",3,"CAT","mc",0.3044,1.1006,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
843,"30502","ELA",7,7,3,"4","4","4",3,"CAT","mc",0.32999,0.97108,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
843,"30506","ELA",7,7,3,"4","4","4",2,"CAT","mc",0.57604,-0.39144,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
844,"30514","ELA",4,4,3,"4","4","4",3,"CAT","EBSR",0.71669,0.87459,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
844,"51270","ELA",4,4,3,"4","4","4",2,"CAT","mc",0.66221,-1.09169,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
844,"30516","ELA",4,4,3,"4","4","4",1,"CAT","mi",0.65695,-0.79832,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
846,"30580","ELA",5,5,3,"4","4","4",2,"CAT","mc",0.32514,0.35902,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
846,"30582","ELA",5,5,3,"4","4","4",1,"CAT","mc",0.26276,1.0972,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
846,"30584","ELA",5,5,3,"4","4","4",3,"CAT","EBSR",0.39119,2.42703,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
847,"30772","ELA",5,5,3,"4","4","4",3,"CAT","mc",0.15593,-1.59237,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
847,"30770","ELA",5,5,3,"4","4","4",3,"CAT","EBSR",0.51882,0.25997,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
847,"30774","ELA",5,5,3,"4","4","4",3,"CAT","mc",0.26742,0.13776,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
850,"37059","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.65237,0.36911,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
850,"30893","ELA",11,11,3,"4","4","4",1,"CAT","ms",0.58321,1.83536,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
852,"30908","ELA",7,7,3,"4","4","4",2,"CAT","ms",0.37605,1.94509,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
852,"30905","ELA",7,7,3,"4","4","4",3,"CAT","EBSR",0.33938,2.81741,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
853,"30912","ELA",3,3,3,"4","4","4",3,"CAT","EBSR",0.45562,1.41739,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
853,"31213","ELA",3,3,3,"4","4","4",3,"CAT","ms",0.65207,0.66454,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
854,"30920","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.26909,-0.31399,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
854,"30922","ELA",11,11,3,"4","4","4",2,"CAT","ms",0.29382,2.52589,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
854,"30924","ELA",11,11,3,"4","4","4",3,"CAT","mc",0.22087,2.02679,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
855,"30930","ELA",6,6,3,"4","4","4",3,"CAT","mc",0.29768,0.62015,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
855,"30934","ELA",6,6,3,"4","4","4",1,"CAT","EBSR",0.46078,2.80006,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
857,"30945","ELA",7,7,3,"4","4","4",3,"CAT","ms",0.33414,4.77522,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
857,"30975","ELA",7,7,3,"4","4","4",3,"CAT","EBSR",0.39192,2.34859,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
857,"30947","ELA",7,7,3,"4","4","4",2,"CAT","mc",0.41821,-0.36921,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
858,"30949","ELA",7,7,3,"4","4","4",3,"CAT","ms",0.388,2.3245,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
858,"30951","ELA",7,7,3,"4","4","4",2,"CAT","mc",0.70959,-1.0226,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
858,"30977","ELA",7,7,3,"4","4","4",3,"CAT","EBSR",0.81753,-0.01074,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
859,"30955","ELA",6,6,3,"4","4","4",3,"CAT","mc",0.3171,0.77648,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
859,"30953","ELA",6,6,3,"4","4","4",3,"CAT","ms",0.49487,1.04266,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
859,"30979","ELA",6,6,3,"4","4","4",3,"CAT","EBSR",0.52565,2.32646,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
860,"30959","ELA",6,6,3,"4","4","4",2,"CAT","mc",0.50857,0.67798,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
860,"30981","ELA",6,6,3,"4","4","4",3,"CAT","EBSR",0.81339,-0.16054,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
861,"30961","ELA",5,5,3,"4","4","4",3,"CAT","ms",0.65003,0.72448,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
861,"37291","ELA",5,5,3,"4","4","4",3,"CAT","mc",0.43209,-0.96515,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
861,"37293","ELA",5,5,3,"4","4","4",1,"CAT","mi",0.51997,-0.49468,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
863,"44103","ELA",5,5,3,"4","4","4",1,"CAT","mi",0.3968,1.16378,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
863,"43857","ELA",5,5,3,"4","4","4",2,"CAT","mc",0.26315,-0.58398,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
865,"37357","ELA",11,11,3,"4","4","4",3,"CAT","EBSR",0.72534,1.69374,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
865,"31006","ELA",11,11,3,"4","4","4",1,"CAT","mi",0.71969,0.60633,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
865,"37359","ELA",11,11,3,"4","4","4",3,"CAT","ms",0.34134,3.41965,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
865,"31004","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.70803,0.79654,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
866,"31008","ELA",11,11,3,"4","4","4",1,"CAT","mc",0.48673,0.04413,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
866,"37363","ELA",11,11,3,"4","4","4",3,"CAT","mc",0.23496,3.879,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
866,"37365","ELA",11,11,3,"4","4","4",3,"CAT","mc",0.13818,3.32863,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
867,"31010","ELA",11,11,3,"4","4","4",2,"CAT","mi",0.33526,1.48121,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
867,"31014","ELA",11,11,3,"4","4","4",1,"CAT","mc",0.56049,-0.76541,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
867,"31012","ELA",11,11,3,"4","4","4",3,"CAT","mc",0.40894,0.25465,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
868,"31018","ELA",11,11,3,"4","4","4",1,"CAT","ms",0.41453,2.56617,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
868,"33858","ELA",11,11,3,"4","4","4",2,"CAT","EBSR",0.55806,1.636,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
868,"31016","ELA",11,11,3,"4","4","4",3,"CAT","mc",0.67925,-0.28928,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
869,"35513","ELA",8,8,3,"4","4","4",2,"CAT","mc",0.31324,0.51033,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
869,"31020","ELA",8,8,3,"4","4","4",2,"CAT","mc",0.65328,-1.51656,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
869,"35511","ELA",8,8,3,"4","4","4",3,"CAT","EBSR",0.44339,1.93602,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
872,"31041","ELA",8,8,3,"4","4","4",3,"CAT","EBSR",0.59307,2.11887,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
872,"31039","ELA",8,8,3,"4","4","4",2,"CAT","mc",0.44542,-0.29291,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
873,"35979","ELA",8,8,3,"4","4","4",3,"CAT","ms",0.52699,2.42022,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
873,"31045","ELA",8,8,3,"4","4","4",2,"CAT","ms",0.33362,3.15072,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
873,"35528","ELA",8,8,3,"4","4","4",3,"CAT","mc",0.29444,-0.68683,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
879,"31084","ELA",8,8,3,"4","4","4",2,"CAT","mc",0.53286,-0.47713,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
879,"31088","ELA",8,8,3,"4","4","4",1,"CAT","mc",0.60484,-0.23886,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
879,"31086","ELA",8,8,3,"4","4","4",3,"CAT","mc",0.27104,0.5456,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
880,"31090","ELA",8,8,3,"4","4","4",3,"CAT","mc",0.38184,1.16095,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
880,"31092","ELA",8,8,3,"4","4","4",3,"CAT","mc",0.80139,-0.69107,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
880,"31094","ELA",8,8,3,"4","4","4",2,"CAT","mc",0.75234,-0.40045,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
881,"31100","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.27467,1.08052,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
881,"35623","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.13021,5.61817,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
881,"31102","ELA",11,11,3,"4","4","4",1,"CAT","mc",0.18845,3.68782,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
882,"35625","ELA",8,8,3,"4","4","4",2,"CAT","mc",0.3466,0.44009,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
882,"31104","ELA",8,8,3,"4","4","4",1,"CAT","mc",0.4246,-0.18558,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
883,"31112","ELA",5,5,3,"4","4","4",1,"CAT","mc",0.47834,0.34045,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
883,"31237","ELA",5,5,3,"4","4","4",3,"CAT","mc",0.26905,0.73483,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
884,"31115","ELA",6,6,3,"4","4","4",3,"CAT","EBSR",0.69916,-0.20537,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
884,"31117","ELA",6,6,3,"4","4","4",2,"CAT","mc",0.84643,-0.82382,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
884,"31119","ELA",6,6,3,"4","4","4",2,"CAT","mc",0.66797,-0.30193,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
885,"31121","ELA",7,7,3,"4","4","4",3,"CAT","ms",0.39071,2.38212,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
885,"31123","ELA",7,7,3,"4","4","4",2,"CAT","mc",0.6561,-1.07123,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
885,"31125","ELA",7,7,3,"4","4","4",1,"CAT","mi",0.63368,1.1917,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
887,"35867","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.46238,-0.44346,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
887,"31174","ELA",11,11,3,"4","4","4",3,"CAT","EBSR",0.5748,2.79926,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
887,"35865","ELA",11,11,3,"4","4","4",1,"CAT","mc",0.64246,0.53205,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
889,"31185","ELA",4,4,3,"4","4","4",3,"CAT","mc",0.2952,0.1413,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
889,"31189","ELA",4,4,3,"4","4","4",1,"CAT","mc",0.79507,-1.70074,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
889,"31187","ELA",4,4,3,"4","4","4",3,"CAT","EBSR",0.38229,2.28676,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
890,"31195","ELA",5,5,3,"4","4","4",3,"CAT","EBSR",0.77347,0.71963,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
890,"31193","ELA",5,5,3,"4","4","4",2,"CAT","ms",0.50678,1.7749,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
899,"31267","ELA",11,11,3,"4","4","4",3,"CAT","EBSR",0.64518,0.91653,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
899,"31263","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.46209,0.25932,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
899,"31265","ELA",11,11,3,"4","4","4",1,"CAT","ms",0.45611,4.13102,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
900,"31273","ELA",11,11,3,"4","4","4",3,"CAT","EBSR",0.49409,1.60003,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
900,"31269","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.52119,-0.87406,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
900,"31271","ELA",11,11,3,"4","4","4",1,"CAT","mc",0.33401,0.59369,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
902,"31280","ELA",11,11,3,"4","4","4",1,"CAT","mc",0.57902,-0.47293,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
902,"31284","ELA",11,11,3,"4","4","4",3,"CAT","mc",0.36831,0.412,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
904,"32610","ELA",11,11,3,"4","4","4",1,"CAT","ms",0.685,1.01256,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
904,"31294","ELA",11,11,3,"4","4","4",3,"CAT","ms",0.57784,2.50013,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
904,"31292","ELA",11,11,3,"4","4","4",1,"CAT","mc",0.46613,-0.6773,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
905,"31296","ELA",11,11,3,"4","4","4",2,"CAT","EBSR",0.42136,0.02737,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
905,"31298","ELA",11,11,3,"4","4","4",3,"CAT","ms",0.43765,2.68996,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
906,"31305","ELA",8,8,3,"4","4","4",3,"CAT","mc",0.51053,-0.21354,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
906,"31307","ELA",8,8,3,"4","4","4",3,"CAT","mc",0.29537,1.0811,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
907,"31353","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.51227,-0.29057,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
907,"31351","ELA",11,11,3,"4","4","4",1,"CAT","mc",0.3631,0.97511,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
907,"31355","ELA",11,11,3,"4","4","4",3,"CAT","EBSR",0.65579,1.83268,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
917,"31760","ELA",11,11,3,"4","4","4",2,"CAT","ms",0.55241,2.26964,0,0,NA,NA,NA,NA,NA,NA,NA,"","62815",0,0,0,NA,NA,NA,3,2,0
917,"31756","ELA",11,11,3,"4","4","4",1,"CAT","mc",0.14019,5.29194,0,NA,NA,NA,NA,NA,NA,NA,NA,"","62817",0,0,0,NA,NA,NA,3,2,0
917,"31758","ELA",11,11,3,"4","4","4",2,"CAT","mc",0.56895,1.2557,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
917,"31762","ELA",11,11,3,"4","4","4",3,"CAT","mc",0.59466,0.0405,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
920,"31950","ELA",4,4,3,"4","4","4",1,"CAT","mc",0.64401,-1.27067,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
920,"31954","ELA",4,4,3,"4","4","4",3,"CAT","ms",0.85098,0.60532,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
920,"31952","ELA",4,4,3,"4","4","4",3,"CAT","EBSR",1.0115,-0.09533,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
922,"31992","ELA",5,5,3,"4","4","4",1,"CAT","mc",0.73463,-0.86073,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
922,"31966","ELA",5,5,3,"4","4","4",3,"CAT","EBSR",0.36434,3.04348,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
923,"31976","ELA",3,3,3,"4","4","4",3,"CAT","ms",0.80233,-0.09488,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
923,"31974","ELA",3,3,3,"4","4","4",2,"CAT","mc",0.60816,-1.14515,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,3,2,0
924,"31978","ELA",3,3,3,"4","4","4",3,"CAT","ms",0.60333,0.50367,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
924,"33375","ELA",3,3,3,"4","4","4",2,"CAT","mc",0.44434,-1.42739,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
924,"33377","ELA",3,3,3,"4","4","4",1,"CAT","mc",0.39332,-2.13066,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
925,"32098","ELA",6,6,1,"3","3","3",2,"CAT","mc",0.93523,-0.88774,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
925,"43480","ELA",6,6,1,"4","4","4",3,"CAT","EBSR",0.53096,1.13712,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
925,"33551","ELA",6,6,1,"2","2","2",2,"CAT","htq",0.38181,0.45346,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
925,"32100","ELA",6,6,1,"4","4","4",3,"CAT","htq",0.87523,-0.4818,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
925,"32110","ELA",6,6,1,"5","5","5",4,"CAT","mc",0.55057,-0.52976,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
925,"32102","ELA",6,6,1,"6","6","6",3,"CAT","ms",0.79835,2.13972,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
925,"32108","ELA",6,6,1,"6","6","6",3,"CAT","mc",0.66133,0.0757,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
925,"32106","ELA",6,6,1,"7","7","7",3,"CAT","ms",0.53387,1.42296,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
925,"32094","ELA",6,6,1,"1","1","1",2,"CAT","ms",0.645,0.07604,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
925,"32096","ELA",6,6,1,"2","2","2",3,"CAT","sa",0.74736,1.77803,0,0,0.46123,-0.46123,NA,NA,NA,NA,NA,"BRF","",0,1,0,"Long",NA,NA,4,3,0
925,"32104","ELA",6,6,1,"7","7","7",3,"CAT","mc",0.6209,-0.69161,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,"Long",NA,NA,4,3,0
926,"32164","ELA",5,5,3,"4","4","4",3,"CAT","EBSR",0.50395,0.02063,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,3,2,0
